ISBN,Book_Title,Book_Author,Year-Of-Publication,Edition_Count,Book_Age,Edition_Count_Category,Total_Reviews,No_of_Pages,Book_Length_Category,Popularity_Score,Book_Price,Bestseller
6121277830,Criminal Intent,Chris Anne Wolfe,1983,11,42,Medium,56,320,Medium,38.0,24.0,Yes
8721758366,Traumberufe rund ums Pferd.,Len Deighton,1931,23,94,High,90,973,Long,63.2,66.65,Yes
0399145761,What If?: The World's Foremost Military Historians Imagine What Might Have Been,Robert Cowley,1999,1,25,Low,89,423,Medium,53.0,33.150000000000006,No
0399135782,The Kitchen God's Wife,Amy Tan,1991,46,34,High,0,250,Medium,18.4,12.5,No
4810187853,He Understanding Masculine Psychology,Scott Adams,1983,20,40,Medium,145,577,Long,95.0,32.85,Yes
0441090753,The Callahan Touch,Spider Robinson,1993,4,31,Low,2,139,Short,2.8,6.95,No
8064208252,Vertical Burn,Owain Bell,2024,2,1,Low,113,369,Medium,68.6,20.45,No
9681905849,Memorias de una geisha,Arthur Golden,1999,1,25,Low,412,482,Medium,247.6,34.1,Yes
6036886696,Horse Heaven,Nicholas Sparks,1946,28,79,High,176,425,Medium,116.8,37.25,Yes
0963784617,Quietus,Vivian Schilling,2002,6,23,Medium,272,505,Long,165.6,41.25,Yes
0812094271,Miro (Famous Artists),Nicholas Ross,1995,1,30,Low,0,689,Long,0.4,34.45,No
0575047631,Moving pictures,Terry Pratchett,1990,37,35,High,384,125,Short,245.2,22.25,Yes
1559276088,The Prometheus Deception,Robert Ludlum,2000,8,25,Medium,384,487,Medium,233.6,40.35,Yes
5995294330,Ten Big Ones: A Stephanie Plum Novel,John Grisham,2004,37,21,High,130,534,Long,92.8,32.7,Yes
6991346187,Matilda,Cleveland Amory,1924,10,102,Medium,49,267,Medium,33.4,13.35,No
0399145761,What If?: The World's Foremost Military Historians Imagine What Might Have Been,Robert Cowley,1999,1,27,Low,54,457,Medium,32.0,34.85,No
0871138190,Four Blondes,Candace Bushnell,2000,32,25,High,0,628,Long,12.8,31.4,No
0679419691,Daughters of Song,Paula Huston,1995,1,30,Low,248,401,Medium,149.2,36.05,Yes
5660237569,Grand Avenue,Willo Davis Roberts,1914,23,111,High,108,392,Medium,74.0,27.6,Yes
0006513409,The making of Minty Malone,Isabel Wolff,1999,2,26,Low,0,541,Long,0.8,27.05,No
8064208252,Vertical Burn,Owain Bell,2024,1,1,Low,77,405,Medium,46.6,22.25,Yes
0449221490,L Is for Lawless,Sue Grafton,1996,6,29,Medium,0,851,Long,2.4000000000000004,42.55,No
0553281143,The Obnoxious Jerks,Stephen Manes,1990,1,35,Low,585,623,Long,351.4,49.150000000000006,Yes
0752816500,Axiomatic,Greg Egan,1995,7,30,Medium,88,961,Long,55.6,64.05000000000001,Yes
0741409690,The Burberry Style,Jonathan Pearce,2002,1,23,Low,710,138,Short,426.4,26.9,Yes
8420444782,Un Milagro Informal,Fernando Iwasaki Cauti,2003,1,22,Low,336,840,Long,202.0,50.0,Yes
3442421357,Im Eishaus.,Minette Walters,1996,3,29,Low,0,897,Long,1.2000000000000002,44.85,No
1583762027,Eat That Frog! 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Brian Tracy,2001,55,24,High,35,234,Medium,43.0,11.7,No
0965603695,The Great Libertarian Offer,Harry Browne,2000,2,24,Low,729,286,Medium,438.2,34.3,Yes
0671684027,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,1990,4,35,Low,344,281,Medium,208.0,30.05,Yes
7339818894,STAIRWAY TO FOREVE,Frank McCourt,2019,26,6,High,178,697,Long,117.2,38.85,Yes
0394404688,Crowned Heads,Thomas Tryon,1976,5,49,Low,0,880,Long,2.0,44.0,No
0743510003,The Corrections,Jonathan Franzen,2001,50,24,High,0,792,Long,20.0,39.6,No
4864394965,Debbie Travis' Painted House Living &amp; Dining Rooms: 60 Stylish Projects to Transform Your Home,Mary Higgins Clark,1943,27,82,High,483,348,Medium,300.6,31.4,Yes
189251415X,The Bearded Lady,Sharlee Dieguez,1999,1,26,Low,200,625,Long,120.4,47.25,Yes
9510236756,Minun sukuni tarina,Jari Tervo,1999,3,27,Low,251,186,Short,151.79999999999998,19.3,Yes
0345368940,The Dolphins of Pern,Anne McCaffrey,1994,15,31,Medium,0,149,Short,6.0,7.45,No
3830685573,Well Pleasured Lady,Greg Iles,1947,13,77,Medium,125,919,Long,80.2,59.95,No
0807009180,Race Matters,Cornel West,1993,9,32,Medium,656,632,Long,397.2,47.6,Yes
0393046974,House of Sand and Fog,Andre Dubus III,1999,9,26,Medium,0,230,Medium,3.6,11.5,No
9859381475,Whisper to Me of Love,Judith Arnold,1905,7,118,Medium,71,471,Medium,45.4,27.55,No
0694524379,Prodigal Summer,Barbara Kingsolver,2000,11,26,Medium,42,939,Long,29.6,46.95,No
0671037307,The Water of Life (The Wanderers),Caiseal Mor,2000,1,25,Low,408,524,Long,245.2,42.2,Yes
9813171351,Prime Cut,Caiseal Mor,1989,14,36,Medium,364,417,Medium,224.0,30.85,Yes
5788457989,Breath of Magic,David Crombie,1929,39,96,High,318,693,Long,206.4,46.65,Yes
1570427143,Pop Goes the Weasel,James Patterson,1999,33,26,High,368,629,Long,234.0,47.45,Yes
087113795X,Peace Like a River,Leif Enger,2001,15,24,Medium,117,505,Long,76.2,43.25,Yes
0694524913,Mystic River,Dennis Lehane,2001,53,24,High,0,683,Long,21.200000000000003,34.15,Yes
4810187853,He Understanding Masculine Psychology,Scott Adams,1983,22,42,High,144,531,Long,95.2,30.55,Yes
1551660903,Destiny'S Child,Barbara Bretton,1995,6,31,Medium,0,874,Long,-12.6,43.7,No
0590414658,Just a Little Bit Lost,Laurel Trivelpiece,1988,1,37,Low,0,581,Long,0.4,29.05,No
1210278504,Jitterbug Perfume,Bryce Courtenay,1988,31,38,High,36,827,Long,34.0,53.35,No
0142003409,The Disappearance of Sherlock Holmes,Larry Millett,2003,2,22,Low,540,677,Long,324.8,53.85,Yes
5469958309,L'oeil de la sibylle,Gemma Alexander,2011,1,14,Low,644,642,Long,386.8,46.1,Yes
0743412613,Kitchen Privileges : A Memoir,Mary Higgins Clark,2003,1,22,Low,0,363,Medium,0.4,18.15,No
7223596688,The Successful Homeschool Family Handbook,Lalita Tademy,1924,32,101,High,336,514,Long,214.4,37.7,Yes
0743436733,The Lions of Lucerne,Brad Thor,2002,4,23,Low,0,388,Medium,1.6,19.4,No
0070064547,Motherhood: The Second Oldest Profession,Erma Bombeck,1983,2,42,Low,600,127,Short,360.8,22.35,Yes
8478886818,"Mi Gato Angus, El Primer Morreo Y El Pasta",Louise Rennison,2002,1,23,Low,176,903,Long,106.0,61.150000000000006,Yes
075285111X,A Question of Blood,Ian Rankin,2003,10,22,Medium,106,154,Short,67.6,19.7,No
4365254904,Lily White,Tom Wolfe,1920,23,105,High,216,546,Long,138.79999999999998,43.3,Yes
0380802325,Suddenly You,Lisa Kleypas,2001,7,25,Medium,501,187,Short,303.4,21.35,Yes
0810922975,How to Visit a Museum,David Finn,1985,1,40,Low,0,882,Long,0.4,44.1,No
0345304659,The Nirvana Blues,John Nichols,1983,2,42,Low,184,695,Long,111.2,50.75,Yes
8483140012,Donde El Corazon De Lleve,Susana Tamaro,2003,1,22,Low,0,310,Medium,0.4,15.5,No
5713493386,Jacob Have I Loved,Valerie Frankel,1962,39,63,High,189,726,Long,129.0,50.3,Yes
0743480562,"CSI, Miami: Heat Wave",Max Allan Collins,2004,1,21,Low,150,867,Long,90.4,55.35,Yes
8589751572,A Bend in the Road,Frederik Berger,2005,46,18,High,115,685,Long,87.4,38.25,Yes
6716178107,The Angel of Darkness,Lois McMaster Bujold,1926,41,99,High,475,593,Long,301.4,43.650000000000006,Yes
3143656830,Hannibal,Frances Park,1915,30,110,High,200,889,Long,132.0,60.45,Yes
8733403831,The Angry Clam,Donna-Marie Pye,2009,8,16,Medium,108,174,Short,68.0,14.7,Yes
6837918506,Sister India,Caleb Carr,1910,35,115,High,66,292,Medium,53.6,26.6,Yes
1570428654,Me Talk Pretty One Day,David Sedaris,2000,21,25,High,420,856,Long,260.4,54.8,Yes
0028600819,The Weight Watchers Complete Exercise Book,Judith Zimmer,1995,1,30,Low,0,203,Medium,0.4,10.15,No
0891073906,This Present Darkness,Frank E. Peretti,1986,28,37,High,22,1040,Long,24.4,52.0,No
1569870942,Edgar the Lion Who Would Be a Good King,Sunny Griffin,1993,1,32,Low,0,749,Long,0.4,37.45,No
4791389606,Doomsday Book,Madeline Hunter,2017,44,10,High,550,946,Long,347.6,65.30000000000001,Yes
3446203966,Das Leiden anderer betrachten.,Susan Sontag,2003,1,22,Low,0,337,Medium,0.4,16.85,No
0671019805,LOTSA LUCK SABRINA THE TEENAGE WITCH 10,Diana G. Gallagher,1998,1,27,Low,0,651,Long,0.4,32.550000000000004,No
0425100596,Callahan's Secret,Spider Robinson,1986,5,39,Low,0,963,Long,2.0,48.150000000000006,No
0702221163,Oscar and Lucinda,Peter Carey,1988,19,37,Medium,276,553,Long,173.2,39.650000000000006,Yes
0060009640,Crush Depth,Joe Buff,2002,3,23,Low,0,619,Long,1.2000000000000002,30.950000000000003,No
7326919149,The Passion of Artemisia,Andrew Morton,1968,30,56,High,0,749,Long,-8.399999999999999,37.45,No
039913039X,Skeleton Crew,Stephen King,1985,72,40,High,688,650,Long,441.6,48.5,Yes
2070756319,Le Dictateur et le hamac,Daniel Pennac,2003,1,22,Low,0,744,Long,0.4,37.2,No
7111585496,The Fourth Hand,Tim Dorsey,2012,28,12,High,605,444,Medium,374.2,40.2,Yes
0811203220,Stand Still Like the Hummingbird,Henry Miller,1962,1,63,Low,0,549,Long,0.4,27.450000000000003,No
6082532131,Nerd in Shining Armor,Tiffanie DeBartolo,1963,21,64,High,200,481,Medium,128.4,28.05,Yes
5681496477,Anderer Leute Dreck. Die gewissenhaften Aufzeichnungen einer Putzfrau.,Dandi Daley Mackall,1966,17,59,Medium,99,416,Medium,66.2,26.8,Yes
1999197417,The Alienist,Lynn Emery,1937,37,88,High,440,227,Medium,278.8,21.35,Yes
2957838381,The Lions of Lucerne,Jean Krueger,1985,12,40,Medium,332,889,Long,204.0,52.45,Yes
0060245360,The Hanged Man,Francesca Lia Block,1994,5,31,Low,322,646,Long,195.2,46.3,Yes
1858283434,The Rough Guide to the Internet 1999,Angus J. Kennedy,1998,1,25,Low,0,390,Medium,-13.999999999999998,19.5,No
1570066496,Wild Sweet Promise,Stephen Hunter,1947,48,79,High,27,590,Long,35.400000000000006,33.5,No
0451155076,Coma,Robin Cook,1977,15,46,Medium,25,745,Long,21.0,37.25,No
0451209710,The Dewey Decimal System of Love,Josephine Carr,2003,2,22,Low,0,749,Long,0.8,37.45,No
5957380758,Metamorphosis (Star Trek: The Next Generation),Claire Berlinski,1948,23,77,High,72,695,Long,52.4,36.75,Yes
7406896025,The Next Century,Nancy Pickard,1969,41,56,High,126,953,Long,92.0,61.650000000000006,Yes
0375814116,Pure Dead Wicked,Debi Gliori,2002,3,23,Low,245,721,Long,148.2,50.05,Yes
3596129389,Die Zauberfrau.,Hera Lind,1995,2,30,Low,0,653,Long,0.8,32.65,No
0553570870,Telling Christina Goodbye,Lurlene McDaniel,2002,1,23,Low,168,448,Medium,101.2,38.400000000000006,Yes
1402532903,The Lovely Bones,Alice Sebold,2002,23,23,High,0,264,Medium,9.2,13.2,No
3430985890,Stealing Heaven,David Eddings,2021,28,5,High,94,795,Long,67.6,47.75,No
5358022239,Mr. Perfect,Sandra Brown,1960,25,65,High,459,942,Long,285.4,65.1,Yes
0966723724,"Simplicity, Poetry and Photography",Kirby Record,2002,1,23,Low,52,936,Long,31.6,54.8,Yes
0140291903,Manhattan Memoir,Mary Cantwell,2000,1,25,Low,0,954,Long,0.4,47.7,No
2146440374,Prime Cut,Marc Levy,1929,29,96,High,280,263,Medium,179.6,29.15,Yes
7384811547,Double Deuce,John Le Breton,1992,46,33,High,137,924,Long,100.6,50.2,Yes
0345301870,"Ogre, Ogre",Piers Anthony,1982,15,43,Medium,0,630,Long,6.0,31.5,No
0312261594,Female Intelligence,Jane Heller,2001,5,24,Low,378,400,Medium,228.8,36.0,Yes
0064400581,Julie of the Wolves (Julie of the Wolves),Jean Craighead George,1972,61,53,High,0,352,Medium,24.4,17.6,Yes
1007932187,Die Provencalin. Sonderausgabe.,Madeleine L'Engle,1985,29,40,High,116,227,Medium,81.19999999999999,19.35,Yes
0553252658,Another Dawn,Sandra Brown,1985,19,40,Medium,0,860,Long,7.6,43.0,No
9237958747,The Delany Sisters' Book of Everyday Wisdom,Carl Gustav Jung,1907,17,120,Medium,784,222,Medium,477.2,29.1,Yes
7715527641,The Very Last Gambado (Lovejoy Mystery),Dick Francis,1931,43,94,High,87,414,Medium,69.39999999999999,22.700000000000003,Yes
0773762078,Maiden of the Mist: A Legend of Niagara Falls,Veronika Martenova Charles,2001,1,24,Low,125,934,Long,75.4,56.7,Yes
2164162706,Sunset Embrace,Ridley Pearson,1939,35,86,High,194,376,Medium,130.39999999999998,22.8,Yes
1551665964,Bride Of Black Douglas (Mira),Elaine Coffman,2000,1,25,Low,0,506,Long,0.4,25.3,No
1559362324,Anna in the Tropics,Nilo Cruz,2003,5,22,Low,90,504,Long,56.0,43.2,Yes
5673125608,Ancient Blood:  Day of Honor #1 (Star Trek The Next Generation),Malinda Terreri,1973,45,52,High,265,991,Long,177.0,59.55,Yes
006019328X,"Plato, Not Prozac! Applying Philosophy to Everyday Problems",Lou Marinoff,1999,1,26,Low,0,523,Long,0.4,26.15,No
0399145850,Day of Reckoning,Jack Higgins,2000,6,25,Medium,922,315,Medium,555.5999999999999,33.75,Yes
3630870872,Vishnus Tod.,Manil Suri,2001,2,24,Low,0,575,Long,0.8,28.75,No
0394531809,Heartburn,Nora Ephron,1983,17,42,Medium,434,643,Long,267.2,44.15,Yes
0345381831,The Cheetah Chase,Karin McQuillan,1994,2,31,Low,0,457,Medium,0.8,22.85,No
8657864381,Spellbound in Seattle,Allison Pollack Alexander,1924,24,101,High,0,237,Medium,9.6,11.85,No
0551032510,Colours of Survival,Adrian Plass,2000,1,25,Low,90,683,Long,54.4,52.15,Yes
3777738722,Colours of Survival,Margaret Atwood,2014,21,12,High,8,264,Medium,13.2,15.2,No
0892967544,First Degree,David Rosenfelt,2003,6,20,Medium,152,295,Medium,93.6,34.75,Yes
9454010745,Throne of Isis,Sidney Sheldon,1953,26,72,High,0,805,Long,10.4,40.25,No
3257206089,"Lalu lalula, arme kleine Ophelia. Eine unheimliche Liebesgeschichte.",Fanny Morweiser,1996,1,29,Low,0,260,Medium,0.4,13.0,No
2942175174,"Say You Love Me (Malory, No. 5)",P. D. James,1977,49,48,High,88,253,Medium,72.4,28.65,Yes
3483054434,"The Kingless Land (Band of Four, Vol. 1)",Katharine Graham,1968,27,57,High,141,802,Long,95.4,46.1,Yes
6516853251,Bet Me,Johanna Lindsey,1989,9,36,Medium,320,495,Medium,195.6,34.75,Yes
5552516559,Knockin' at Heaven's Door,Al Franken,1927,47,98,High,95,122,Short,75.8,8.100000000000001,Yes
0553575007,Touch of Enchantment,Teresa Medeiros,1997,5,28,Low,282,659,Long,171.2,44.95,Yes
1295619972,Slightly Single (Red Dress Ink (Paperback)),Nancy Friday,1922,19,103,Medium,441,332,Medium,272.2,30.6,Yes
3325166290,Blackberry Wine,Greg Iles,1965,44,60,High,88,452,Medium,70.4,38.6,Yes
0385475713,Alias Grace,Margaret Atwood,1996,79,29,High,0,259,Medium,31.6,12.95,Yes
055311073X,Follow the Stars Home,Luanne Rice,2000,6,25,Medium,0,171,Short,2.4000000000000004,8.55,No
0671019791,A DOGS LIFE SABRINA THE TEENAGE WITCH 9,Cathy West,1998,1,27,Low,0,200,Medium,0.4,10.0,No
5872233773,The Power of Beauty,Pete Hamill,1911,29,114,High,364,659,Long,230.0,46.95,Yes
0099245027,The Testament,John Grisham,1999,62,26,High,0,991,Long,24.8,49.55,Yes
8722834639,Pop Goes the Weasel,Holly-Jane Rahlens,1975,19,50,Medium,282,325,Medium,176.79999999999998,22.25,Yes
0679452729,The Third Twin,Ken Follett,1996,37,30,High,28,843,Long,31.6,42.150000000000006,No
3492229891,Mazel Tov in Las Vegas. Ein Hochzeitsroman.,Holly-Jane Rahlens,2000,3,26,Low,127,723,Long,77.4,42.15,No
8643820152,Mastering Linux Premium Edition,Miriam Toews,1971,11,54,Medium,680,240,Medium,412.4,28.0,Yes
3889674203,Blue Moon Rising (Hawk &amp; Fisher),Joseph Conrad,2021,26,4,High,144,789,Long,96.8,55.45,Yes
0551031123,Why I Follow Jesus,Adrian Plass,2000,4,23,Low,0,733,Long,-12.2,36.65,No
0375814116,Pure Dead Wicked,Debi Gliori,2002,1,21,Low,196,704,Long,118.0,49.2,Yes
0688069355,More Die of Heartbreak,Saul Bellow,1987,12,38,Medium,0,616,Long,4.800000000000001,30.8,No
0741402858,The Balona Klongs,Jonathan Pearce,1999,1,26,Low,288,682,Long,173.2,50.1,Yes
0971971501,Around in Circles,Donald W. Hayward,2002,1,24,Low,452,719,Long,271.2,51.95,Yes
9997690256,Beneath the Silent Sea,Lynn Emery,1933,34,92,High,408,470,Medium,258.4,35.5,Yes
0671628828,NEW JEWISH WEDDING,Anita Diamant,1986,1,39,Low,0,360,Medium,0.4,18.0,No
8111958449,Hannibal,J. K. Rowling,1992,20,31,Medium,326,933,Long,203.6,54.650000000000006,Yes
0688156819,The Melancholy Death of Oyster Boy : and Other Stories,Tim Burton,1997,1,28,Low,500,218,Medium,300.4,30.9,Yes
0395353009,The Prince of Tides,Pat Conroy,1986,16,40,Medium,361,844,Long,223.0,58.2,Yes
2598060748,Five Quarters of the Orange,Peter Straub,2024,8,3,Medium,34,925,Long,23.6,46.25,No
7139915625,The Sword of Orion,Lisa Jewell,2019,6,6,Medium,279,370,Medium,169.8,36.5,Yes
0440295556,The Partner,John Grisham,1997,72,28,High,266,390,Medium,188.4,33.5,Yes
0590598848,"Demona's Revenge (Gargoyles, No. 2)",Francine Hughes,1995,1,30,Low,0,152,Short,0.4,7.6,No
0671045865,The Girl Who Loved Tom Gordon,Stephen King,1999,70,26,High,90,719,Long,82.0,45.95,Yes
1878448900,Girl in Hyacinth Blue,Susan Vreeland,1999,21,26,High,406,503,Long,252.0,39.150000000000006,Yes
0849917050,The Treasure Box,Penelope J. Stokes,2001,6,24,Medium,576,873,Long,347.99999999999994,61.650000000000006,Yes
0767902912,An Equal Music,Vikram Seth,1999,7,26,Medium,528,506,Long,319.6,37.3,Yes
0441090737,Callahan's Lady,Spider Robinson,1989,3,36,Low,77,359,Medium,47.4,31.95,Yes
9703305816,"Truly, Madly Manhattan",Johanna Lindsey,1921,14,104,Medium,259,518,Long,161.0,39.900000000000006,Yes
9020100158,The Polished Hoe,Charles Bukowski,1984,40,41,High,592,709,Long,371.2,51.45,Yes
4012926284,Geek Love,Gary Mechler,1923,12,102,Medium,140,604,Long,88.8,40.2,Yes
0671864769,Relics (Star Trek: The Next Generation),Michael Jan Friedman,1992,8,33,Medium,248,526,Long,151.99999999999997,42.3,Yes
4061041791,The Vanished Man : A Lincoln Rhyme Novel,Phyllis Gotlieb,1904,31,121,High,13,989,Long,20.2,51.45,Yes
0385260083,The Robber Bride,Margaret Atwood,1993,58,32,High,224,226,Medium,157.60000000000002,25.3,Yes
0385497091,Thumbsucker,Walter Kirn,1999,3,26,Low,365,289,Medium,220.2,24.450000000000003,Yes
0736652272,First Lady,Susan Elizabeth Phillips,2000,6,23,Medium,0,260,Medium,-17.4,13.0,No
4052603941,The Proud and the Free,Cheryl Gochnauer,2010,4,13,Low,566,900,Long,341.2,61.0,Yes
1587880482,A Season Beyond a Kiss,Kathleen E. Woodiwiss,2000,4,25,Low,0,162,Short,1.6,8.1,No
0374190771,Looking for a Ship,John McPhee,1990,6,35,Medium,0,328,Medium,2.4000000000000004,16.400000000000002,No
6363465315,Mr Phillips,Nicholas Sparks,1959,10,66,Medium,60,552,Long,40.0,31.6,Yes
0345285557,The Elfstones of Shannara,Terry Brooks,1982,25,41,High,0,631,Long,7.0,31.55,No
0804461406,Discourse on Free Will (Milestones of Thought in the History of Ideas),Desiderius Erasmus,1961,1,64,Low,0,364,Medium,0.4,18.2,No
0679400702,How to Make an American Quilt,Whitney Otto,1991,12,34,Medium,405,965,Long,247.8,58.25,Yes
0380775662,Guilty by Choice,Patricia D. Benke,1995,2,30,Low,156,505,Long,94.4,37.25,Yes
1926325204,The Best Laid Plans,Tom Robbins,1912,45,113,High,60,504,Long,54.0,29.200000000000003,Yes
3709169368,Das verbotene Lied.,Stan Berenstain,1975,38,50,High,35,636,Long,36.2,33.8,Yes
4692043241,Mr Phillips,Dave Barry,1953,27,72,High,77,229,Medium,57.0,25.450000000000003,Yes
0836251822,"I'M Not Anti-Business, I'M Anti-Idiot-Dilbert",Scott Adams,1998,2,27,Low,220,208,Medium,132.8,30.4,Yes
042516540X,The Cat Who... Companion,Sharon A. Feaster,1998,4,27,Low,680,942,Long,409.6,63.1,Yes
7272931743,Tell Me Your Dreams,Sharon Creech,2000,38,25,High,161,812,Long,111.8,50.6,Yes
0595193021,The Man Who Loved Funerals,Maryanne Raphael,2001,1,24,Low,0,525,Long,0.4,26.25,No
1809674149,The Right Hand of Amon,Gail Link,1985,25,40,High,0,396,Medium,10.0,19.8,No
1570429693,Wish You Well,David Baldacci,2000,47,25,High,890,402,Medium,552.8,40.1,Yes
0451154878,Wolf Moon,Charles de Lint,1988,6,36,Medium,9,301,Medium,7.8,15.05,No
0689832923,What Do You Know About Manners?,Cynthia MacGregor,2000,1,26,Low,759,350,Medium,455.8,37.5,Yes
0394543971,The Icarus Agenda,Robert Ludlum,1988,9,38,Medium,26,888,Long,19.2,44.400000000000006,No
1586607251,Gideon's Dawn,Michael D. Warden,2003,1,22,Low,0,299,Medium,0.4,14.95,No
1586211781,A Bend in the Road,Nicholas Sparks,2001,11,24,Medium,510,807,Long,310.4,60.35,Yes
0684836491,Apocalypse Wow,James Finn Garner,1997,3,28,Low,210,641,Long,127.2,42.05,Yes
055347880X,The Loop,Nicholas Evans,1998,32,27,High,297,833,Long,191.0,59.650000000000006,Yes
039914207X,Chromosome 6,Robin Cook,1997,4,28,Low,0,539,Long,1.6,26.950000000000003,No
0006514588,Three wise men,Martina Devlin,2000,4,24,Low,182,971,Long,110.8,62.55,Yes
3711087892,Mastering Linux Premium Edition,Claire Delacroix,1913,43,112,High,549,775,Long,346.6,56.75,Yes
0060294698,All-American Girl,Meg Cabot,2002,13,23,Medium,880,289,Medium,533.2,34.45,Yes
6980506707,Jacob Have I Loved,Judy Shasek,1998,5,27,Low,0,217,Medium,2.0,10.85,No
5345068424,Life a la Mode,Harry Browne,1907,22,118,High,230,165,Short,146.8,18.25,Yes
1556110340,Flight of the Old Dog,Dale Brown,1987,11,38,Medium,0,246,Medium,4.4,12.3,No
039447970X,Centennial,James A. Michener,1974,13,53,Medium,0,161,Short,-15.8,8.05,No
9792470627,The Amethyst Heart,Earl B. McElfresh,1985,16,40,Medium,378,488,Medium,233.2,36.400000000000006,Yes
0671041657,Whispers from the Past,Rosalind Noonan,2000,1,25,Low,190,937,Long,114.4,66.85,Yes
1590210301,Peacetalk 101,Suzette Haden Elgin,2003,1,22,Low,0,625,Long,0.4,31.25,No
0741407213,Heavier Than Air (Balona Books),Jonathan Pearce,2001,1,24,Low,100,258,Medium,60.4,32.9,Yes
0441239196,First Cycle,H. Beam Piper,1982,2,43,Low,0,958,Long,0.8,47.900000000000006,No
4286345797,Das Leben der Thiere,Mario Puzo,1974,9,51,Medium,495,716,Long,300.6,53.8,Yes
1532630433,Katalog von Allem. 1111 Nummern aus 31 Jahren.,David Halberstam,1968,4,56,Low,173,468,Medium,105.4,33.400000000000006,Yes
2493631866,Finally I'm a Doctor,John Andrew Storey,1903,6,122,Medium,60,853,Long,38.4,54.650000000000006,Yes
0375500685,Murder at the Library of Congress,Margaret Truman,1999,3,26,Low,0,663,Long,1.2000000000000002,33.15,No
9638129739,The Perfect Target,Marcia Muller,2020,37,5,High,190,133,Short,128.8,16.65,Yes
006105660X,"Washington's Dirigible (Timeline Wars/John Barnes, No 2)",John Barnes,1997,5,28,Low,630,807,Long,380.0,60.35,Yes
